animal,ds_type,video_id,segment_id,start_time,end_time,total_time,interacting_object,video_path
dog,train,ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b,2,5:02;5:32,5:10;5:37,372,person;person,training_set/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b_segment_002.mp4
dog,train,ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b,3,NONE,NONE,19,NONE,training_set/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b_segment_003.mp4
dog,train,ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b,4,0:10,0:20,20,floor,training_set/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b_segment_004.mp4
dog,train,ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b,5,0:03,0:10,12,floor,training_set/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b_segment_005.mp4
dog,train,ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b,6,0:22;0:27,0:24;0:32,32,person;person,training_set/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b_segment_006.mp4
dog,train,ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b,7,1:35,1:47,221,other,training_set/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b_segment_007.mp4
dog,train,ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b,8,1:58;3:04,2:33;3:36,219,person;person,training_set/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b/edited_ddf2f7f831bb97666c481780342ab1cc058c90f2bb44a0d893f92603c1b3273b_segment_008.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,6,0:01,0:03,3,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_006.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,27,0:00,0:03,3,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_027.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,50,0:00,0:05,5,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_050.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,51,0:00,0:10,10,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_051.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,74,0:02,0:08,8,person,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_074.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,75,0:00;0:12,0:11;0:14,14,dog;toy,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_075.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,81,0:00,0:03,3,other,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_081.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,83,0:02,0:14,14,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_083.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,88,0:00;0:03,0:01;0:04,4,dog;dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_088.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,89,0:00,0:03,3,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_089.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,103,0:00,0:03,3,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_103.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,109,0:02,0:03,3,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_109.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,158,0:00,0:08,9,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_158.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,159,0:02,0:04,4,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_159.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,161,0:00,0:05,5,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_161.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,167,0:00,0:04,4,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_167.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,200,0:06,0:08,8,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_200.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,217,0:00,0:04,4,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_217.mp4
dog,train,dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb,228,0:00,0:01,5,dog,training_set/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb/edited_dd0b09fa9589568627303c4369850565e2eaed5414ab743ee651c576bddb2ccb_segment_228.mp4
dog,train,dc00e15357f746f2342da0aea75e6c15df0979dd8fa908be5989144a09cc56a6,1,0:00,0:14,14,person,training_set/edited_dc00e15357f746f2342da0aea75e6c15df0979dd8fa908be5989144a09cc56a6/edited_dc00e15357f746f2342da0aea75e6c15df0979dd8fa908be5989144a09cc56a6_segment_1.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,1,0:00,0:03,3,person,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_001.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,10,0:02,0:04,4,other,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_010.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,33,0:00,0:02,15,other,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_033.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,39,NONE,NONE,7,NONE,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_039.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,40,NONE,NONE,9,NONE,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_040.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,50,0:00,0:02,4,dog,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_050.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,51,NONE,NONE,3,NONE,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_051.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,52,NONE,NONE,3,NONE,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_052.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,53,NONE,NONE,8,NONE,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_053.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,55,0:01,0:08,9,person,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_055.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,73,0:02,0:15,16,dog,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_073.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,76,0:16,0:17,17,vehicle,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_076.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,80,NONE,NONE,9,NONE,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_080.mp4
dog,train,d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6,81,0:24,0:29,29,person,training_set/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6/edited_d5910e7aafb3615bd99584679b380c2a20337a6d5e4961a9ca2a9ac64e42e5f6_segment_081.mp4
